snapshot_date,snapshot_month,updated_at,brand,inventoryGroup,sourceStore,locationName,locationId,productId,variantId,inventoryItemId,sku,variantTitle,price,shopifyUnitCost,productName,productType,vendor,productStatus,productTags,quantity,shopifySalesByMonth
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951599334,gid://shopify/InventoryItem/48836285268198,KIT-7SC300-78M-F,"F - Black / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951271654,gid://shopify/InventoryItem/48836284940518,KIT-7SC300-78M-H,"H - Harbor / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950943974,gid://shopify/InventoryItem/48836284612838,KIT-7SC300-78M-P,"P - Purple / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752949698790,gid://shopify/InventoryItem/48836283367654,KIT-7SC300-81L-121,"121 - deluxe black / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950026470,gid://shopify/InventoryItem/48836283695334,KIT-7SC300-81L-2021,"2021 - atlantis / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950354150,gid://shopify/InventoryItem/48836284023014,KIT-7SC300-81L-A,"A - Hunter / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950681830,gid://shopify/InventoryItem/48836284350694,KIT-7SC300-81L-B,"B - Navy / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951664870,gid://shopify/InventoryItem/48836285333734,KIT-7SC300-81L-F,"F - Black / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951337190,gid://shopify/InventoryItem/48836285006054,KIT-7SC300-81L-H,"H - Harbor / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951009510,gid://shopify/InventoryItem/48836284678374,KIT-7SC300-81L-P,"P - Purple / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752949731558,gid://shopify/InventoryItem/48836283400422,KIT-7SC300-84L-121,"121 - deluxe black / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950059238,gid://shopify/InventoryItem/48836283728102,KIT-7SC300-84L-2021,"2021 - atlantis / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950386918,gid://shopify/InventoryItem/48836284055782,KIT-7SC300-84L-A,"A - Hunter / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950714598,gid://shopify/InventoryItem/48836284383462,KIT-7SC300-84L-B,"B - Navy / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951697638,gid://shopify/InventoryItem/48836285366502,KIT-7SC300-84L-F,"F - Black / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951369958,gid://shopify/InventoryItem/48836285038822,KIT-7SC300-84L-H,"H - Harbor / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951042278,gid://shopify/InventoryItem/48836284711142,KIT-7SC300-84L-P,"P - Purple / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752949764326,gid://shopify/InventoryItem/48836283433190,KIT-7SC300-84XL-121,"121 - deluxe black / 84"" w/xl neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950092006,gid://shopify/InventoryItem/48836283760870,KIT-7SC300-84XL-2021,"2021 - atlantis / 84"" w/xl neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950419686,gid://shopify/InventoryItem/48836284088550,KIT-7SC300-84XL-A,"A - Hunter / 84"" w/xl neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950747366,gid://shopify/InventoryItem/48836284416230,KIT-7SC300-84XL-B,"B - Navy / 84"" w/xl neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951730406,gid://shopify/InventoryItem/48836285399270,KIT-7SC300-84XL-F,"F - Black / 84"" w/xl neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951402726,gid://shopify/InventoryItem/48836285071590,KIT-7SC300-84XL-H,"H - Harbor / 84"" w/xl neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951075046,gid://shopify/InventoryItem/48836284743910,KIT-7SC300-84XL-P,"P - Purple / 84"" w/xl neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859913138406,gid://shopify/InventoryItem/47944648327398,KIT-FLYSURVIVAL2-69M-121,121 - Deluxe Black / 69 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859913400550,gid://shopify/InventoryItem/47944648589542,KIT-FLYSURVIVAL2-69M-165,165 - Merlot / 69 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",3,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859913662694,gid://shopify/InventoryItem/47944648851686,KIT-FLYSURVIVAL2-69M-181,181 - Kentucky Blue / 69 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859913924838,gid://shopify/InventoryItem/47944649113830,KIT-FLYSURVIVAL2-69M-2017,2017 - Lavender Mint / 69 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859914186982,gid://shopify/InventoryItem/47944649375974,KIT-FLYSURVIVAL2-69M-2019,2019 - Imperial Jade / 69 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859914449126,gid://shopify/InventoryItem/47944649638118,KIT-FLYSURVIVAL2-69M-2021,2021 - Atlantis / 69 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859914711270,gid://shopify/InventoryItem/47944649900262,KIT-FLYSURVIVAL2-69M-500,500 - Desert Sand / 69 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859913171174,gid://shopify/InventoryItem/47944648360166,KIT-FLYSURVIVAL2-72M-121,121 - Deluxe Black / 72 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",12,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859913433318,gid://shopify/InventoryItem/47944648622310,KIT-FLYSURVIVAL2-72M-165,165 - Merlot / 72 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859913695462,gid://shopify/InventoryItem/47944648884454,KIT-FLYSURVIVAL2-72M-181,181 - Kentucky Blue / 72 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859913957606,gid://shopify/InventoryItem/47944649146598,KIT-FLYSURVIVAL2-72M-2017,2017 - Lavender Mint / 72 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-23,2026-08,2026-08-23T11:16:21.893300+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/8986807959782,gid://shopify/ProductVariant/45859914219750,gid://shopify/InventoryItem/47944649408742,KIT-FLYSURVIVAL2-72M-2019,2019 - Imperial Jade / 72 - Medium Mask/Medium Boots,250.0,170.0,The Kensington Fight Against The Flies Cavali Club Box (without ears),Box,Kensington,active,"Kensington, Shopify Collective",0,{}
